model_name,model_family,budget_name,train_budget_samples,train_fraction_actual,full_train_size,budget_strategy,split_seed,model_seed,split_id,mae,rmse,r2,mape,n_train,n_val,n_test,target_unit,predictions_path,model_path,history_path,model_params_json,notes
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,44,random_iid_seed_42_80_10_10,0.2952594378598456,0.3905482764926291,0.7345599559040406,35.9481892595853,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed44.pkl,outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/random_iid_descriptor_xgb_expanded_Bfull_seed44.pkl; history_path=outputs/runs/history/random_iid_descriptor_xgb_expanded_Bfull_seed44.csv.
descriptor_xgb_expanded,descriptor_baseline,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,44,element_set_seed_42_80_10_10,0.2908871308707459,0.3812819660840794,0.74309532302767,38.54568466553982,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_descriptor_xgb_expanded_Bfull_seed44.csv,outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed44.pkl,outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed44.csv,"{""colsample_bytree"":0.85,""learning_rate"":0.03,""max_depth"":4,""min_child_weight"":2,""n_estimators"":800,""n_jobs"":-1,""objective"":""reg:squarederror"",""random_state"":44,""reg_alpha"":0.0,""reg_lambda"":2.0,""subsample"":0.85,""tree_method"":""hist""}",XGB descriptor baseline with feature_set=expanded; n_features=51; model_path=outputs/models/descriptor_baseline/element_set_descriptor_xgb_expanded_Bfull_seed44.pkl; history_path=outputs/runs/history/element_set_descriptor_xgb_expanded_Bfull_seed44.csv.
matgl_megnet_frozen,matgl,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.3054474560281176,0.4021242100377516,0.7142409961258929,33.557544417573624,500,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_matgl_megnet_frozen_B500_seed42.csv,outputs/models/matgl/element_set_matgl_megnet_frozen_B500_seed42,outputs/runs/history/element_set_matgl_megnet_frozen_B500_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/element_set_matgl_megnet_frozen_B500_seed42; history_path=outputs/runs/history/element_set_matgl_megnet_frozen_B500_seed42/metrics.csv; validation MAE=0.306662.
matgl_megnet_frozen,matgl,B500,500,0.0330207370228503,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.2984946383172975,0.3900582127204817,0.7352256914491195,28.98278420012782,500,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_matgl_megnet_frozen_B500_seed42.csv,outputs/models/matgl/random_iid_matgl_megnet_frozen_B500_seed42,outputs/runs/history/random_iid_matgl_megnet_frozen_B500_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/random_iid_matgl_megnet_frozen_B500_seed42; history_path=outputs/runs/history/random_iid_matgl_megnet_frozen_B500_seed42/metrics.csv; validation MAE=0.294381.
matgl_megnet_frozen,matgl,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.2360343678893075,0.314316326575474,0.8254124131309444,25.00961200463836,2000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_matgl_megnet_frozen_B2000_seed42.csv,outputs/models/matgl/element_set_matgl_megnet_frozen_B2000_seed42,outputs/runs/history/element_set_matgl_megnet_frozen_B2000_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/element_set_matgl_megnet_frozen_B2000_seed42; history_path=outputs/runs/history/element_set_matgl_megnet_frozen_B2000_seed42/metrics.csv; validation MAE=0.232815.
matgl_megnet_frozen,matgl,B2000,2000,0.1320829480914014,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.2304121160129359,0.3024251344484353,0.8408331012522452,23.372178872007765,2000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_matgl_megnet_frozen_B2000_seed42.csv,outputs/models/matgl/random_iid_matgl_megnet_frozen_B2000_seed42,outputs/runs/history/random_iid_matgl_megnet_frozen_B2000_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/random_iid_matgl_megnet_frozen_B2000_seed42; history_path=outputs/runs/history/random_iid_matgl_megnet_frozen_B2000_seed42/metrics.csv; validation MAE=0.232928.
matgl_megnet_frozen,matgl,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.1780083454568362,0.234564035214736,0.9027695422812552,18.56228908615752,8000,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_matgl_megnet_frozen_B8000_seed42.csv,outputs/models/matgl/element_set_matgl_megnet_frozen_B8000_seed42,outputs/runs/history/element_set_matgl_megnet_frozen_B8000_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/element_set_matgl_megnet_frozen_B8000_seed42; history_path=outputs/runs/history/element_set_matgl_megnet_frozen_B8000_seed42/metrics.csv; validation MAE=0.174420.
matgl_megnet_frozen,matgl,B8000,8000,0.5283317923656056,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.1793778831053208,0.2369801352549961,0.902267079740954,17.91023143349885,8000,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_matgl_megnet_frozen_B8000_seed42.csv,outputs/models/matgl/random_iid_matgl_megnet_frozen_B8000_seed42,outputs/runs/history/random_iid_matgl_megnet_frozen_B8000_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/random_iid_matgl_megnet_frozen_B8000_seed42; history_path=outputs/runs/history/random_iid_matgl_megnet_frozen_B8000_seed42/metrics.csv; validation MAE=0.175892.
matgl_megnet_frozen,matgl,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,42,element_set_seed_42_80_10_10,0.1576760879560431,0.2034670724463827,0.92684100101499,17.143041222837372,15142,1893,1893,eV/unit cell,outputs/runs/predictions/element_set_matgl_megnet_frozen_Bfull_seed42.csv,outputs/models/matgl/element_set_matgl_megnet_frozen_Bfull_seed42,outputs/runs/history/element_set_matgl_megnet_frozen_Bfull_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/element_set_matgl_megnet_frozen_Bfull_seed42; history_path=outputs/runs/history/element_set_matgl_megnet_frozen_Bfull_seed42/metrics.csv; validation MAE=0.160882.
matgl_megnet_frozen,matgl,Bfull,15142,1.0,15142,absolute_doubling_budgets,42,42,random_iid_seed_42_80_10_10,0.1537322283458659,0.1997178629681124,0.9305854024038616,15.19225399814058,15142,1893,1893,eV/unit cell,outputs/runs/predictions/random_iid_matgl_megnet_frozen_Bfull_seed42.csv,outputs/models/matgl/random_iid_matgl_megnet_frozen_Bfull_seed42,outputs/runs/history/random_iid_matgl_megnet_frozen_Bfull_seed42/metrics.csv,"{""batch_size"":16,""cutoff"":4.0,""device"":""cuda"",""early_stopping_patience"":10,""epochs"":100,""force_reload_cache"":true,""num_workers"":0,""pretrained_model_name"":""MEGNet-Eform-MP-2018.6.1"",""progress_bar"":true,""strategy"":""frozen""}",Fine-tuning of pre-trained MEGNet with Huber loss and early stopping. Strategy=frozen; early_stopping_patience=10; model_path=outputs/models/matgl/random_iid_matgl_megnet_frozen_Bfull_seed42; history_path=outputs/runs/history/random_iid_matgl_megnet_frozen_Bfull_seed42/metrics.csv; validation MAE=0.157761.
