model_name,model_family,split_strategy,budget_name,model_seed,target_bin_scheme,target_bin,n_samples,mae,rmse,r2,mape,predictions_path,source_result_path
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_10,low_10,195,0.5401611821025641,0.6500086016769655,-11.039115469196165,245.30629876328405,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_10,middle_80,1491,0.3271100887458082,0.4247895988257191,0.13790956054112236,24.734618495343433,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_10,high_10,207,0.6811228661835746,0.8310236107777882,-1.8318816444647763,22.44373727102532,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_5,overall,1893,0.38776809621236136,0.5110450536165964,0.5454984507720847,46.995920387611385,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_5,low_5,104,0.628992285,0.7463946399837379,-20.314122023875065,393.3548161474339,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_5,middle_90,1684,0.35008285652612825,0.4545491852818143,0.3474046441027282,27.584878840592264,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,42,target_bin_5,high_5,105,0.7532407438095238,0.9181280552266543,-3.214635071444861,21.84912607978561,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_10,overall,1893,0.3959714774537771,0.5241909306549052,0.5144225756293559,56.35275261802055,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_10,low_10,210,0.6068762406190477,0.7102143863069353,-10.0835015270866,302.98817768298085,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_10,middle_80,1495,0.3201623834715719,0.4110407322616119,0.1259871819254289,25.76279645243137,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_10,high_10,188,0.7632299627659574,0.9272451902755727,-2.0792331337845225,24.110971787776844,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_5,overall,1893,0.3959714774537771,0.5241909306549052,0.5144225756293559,56.35275261802055,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_5,low_5,109,0.6991177932110092,0.7890050781607737,-17.35958061384616,500.1763024390435,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_5,middle_90,1682,0.34336649581450646,0.44203670164160636,0.32332144066815194,29.399927103893454,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,42,target_bin_5,high_5,102,0.9394874647058824,1.1009743167579416,-5.339049393153011,26.52810148341567,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_10,overall,1893,0.3879299617432647,0.5121255065089132,0.5435746023046856,47.065428925642664,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_10,low_10,195,0.5362420866153846,0.6468001709758101,-10.920559076803238,244.21846866897346,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_10,middle_80,1491,0.32933452514419853,0.42996415634923396,0.11677859621365327,25.03047527986978,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_10,high_10,207,0.6702726265700484,0.8202262757390778,-1.7587714816732634,21.96194687436015,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_5,overall,1893,0.3879299617432647,0.5121255065089132,0.5435746023046856,47.065428925642664,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_5,low_5,104,0.6220582927884616,0.7422881401413912,-20.080235930898098,391.3340268592796,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_5,middle_90,1684,0.350190336003563,0.45588974747100214,0.3435496830169996,27.773470213529546,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,43,target_bin_5,high_5,105,0.7613031361904762,0.9216127420681928,-3.2466884531045297,22.039347801523668,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_10,overall,1893,0.3962386559799261,0.5245766826078526,0.5137076400958129,56.6092675473238,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_10,low_10,210,0.6071366374285715,0.7132685840738218,-10.179033222683698,305.5534474299511,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_10,middle_80,1495,0.3206782023076923,0.41099241574119977,0.12619264465889435,25.72810467422087,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_10,high_10,188,0.7615274971276595,0.9269933874904277,-2.077560967222788,24.104271376776552,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_5,overall,1893,0.3962386559799261,0.5245766826078526,0.5137076400958129,56.6092675473238,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_5,low_5,109,0.703800308990826,0.7960243529806691,-17.687700639348687,505.95487469074243,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_5,middle_90,1682,0.3438890703269917,0.44215000464825355,0.3229745032259633,29.32945639961221,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,43,target_bin_5,high_5,102,0.9308247627450982,1.0982310261753767,-5.307498812645716,26.27565158475778,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_10,overall,1893,0.38746730491547804,0.5109618134829983,0.5456464991222976,46.38862392540881,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_10,low_10,195,0.5314588966153847,0.6392868728160892,-10.645226652170841,239.4129032448849,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_10,middle_80,1491,0.3278823604057679,0.42455867258183877,0.13884661359221329,24.748798968218367,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_10,high_10,207,0.6810073623188406,0.839200294066822,-1.8878832198117217,22.288590604211016,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_5,overall,1893,0.38746730491547804,0.5109618134829983,0.5456464991222976,46.38862392540881,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_5,low_5,104,0.6137363826923077,0.7291220855565855,-19.33906249595446,382.3613492362916,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_5,middle_90,1684,0.34918503634501186,0.45209079097527194,0.3544445785845395,27.528401873728836,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B500,44,target_bin_5,high_5,105,0.77732784,0.9499555703367482,-3.5119060459339995,22.49715681416145,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_10,overall,1893,0.39230348433703116,0.5209524010041006,0.5204039806845091,55.56527199446356,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_10,low_10,210,0.6011624698095238,0.7071938365916792,-9.989425495107303,298.37193421185566,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_10,middle_80,1495,0.3156858077792642,0.4045053711338124,0.15355904978148416,25.398797902632126,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_10,high_10,188,0.7682770987234043,0.9342743865443721,-2.126095765107317,24.232717215929817,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_5,overall,1893,0.39230348433703116,0.5209524010041006,0.5204039806845091,55.56527199446356,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_5,low_5,109,0.6895469234862386,0.7827390889868489,-17.069128422676137,491.43373061570827,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_5,middle_90,1682,0.33909556729488705,0.4366547186404418,0.33969882211363844,29.058883466572095,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B500,44,target_bin_5,high_5,102,0.9520699705882353,1.1125808367159382,-5.473406959811632,26.87981625130457,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B500_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_10,overall,1893,0.3345305000982567,0.445811407442869,0.6541248633555332,40.39069334708342,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_10,low_10,195,0.4327198273128205,0.5298357931094335,-6.999060100206485,209.05092373445123,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_10,middle_80,1491,0.2858471353856472,0.3696082642508581,0.3473378508139999,21.451157673747996,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_10,high_10,207,0.5926946449275362,0.7543821461989235,-1.3336255738843832,19.55698911607433,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_5,overall,1893,0.3345305000982567,0.445811407442869,0.6541248633555332,40.39069334708342,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_5,low_5,104,0.49956371150000006,0.6076031011923494,-13.124412334990557,338.05743757214947,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_5,middle_90,1684,0.30359582083729214,0.39355940660750544,0.5107815743826423,23.664421270980576,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,42,target_bin_5,high_5,105,0.6672023657142857,0.8563579595744862,-2.666605094438814,19.48625777756387,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_10,overall,1893,0.33622705243528794,0.4394770004775801,0.6586878211732756,43.17107224660844,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_10,low_10,210,0.42538525823809525,0.4955476209588761,-4.3959615450526695,214.36033973975466,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_10,middle_80,1495,0.28488089848160536,0.36923684917493116,0.2947255460241177,21.930094240347003,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_10,high_10,188,0.644946610638298,0.7656968178197954,-1.0997475207875786,20.859986851928312,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_5,overall,1893,0.33622705243528794,0.4394770004775801,0.6586878211732756,43.17107224660844,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_5,low_5,109,0.49718755082568805,0.5551547334156336,-8.089317075628458,355.9745472196294,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_5,middle_90,1682,0.3012634472175981,0.39044002790115384,0.4720723276812565,24.22825986143838,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,42,target_bin_5,high_5,102,0.7407769509803921,0.8609776179462217,-2.8766222410660034,21.271382636772763,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed42.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_10,overall,1893,0.33347556939725304,0.4442560377831772,0.6565340670994322,39.9070668285802,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_10,low_10,195,0.43160230353333334,0.5250938445007716,-6.856520115122636,204.40184712965484,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_10,middle_80,1491,0.28567885433936957,0.3687517062375474,0.3503594023523243,21.472085160537514,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_10,high_10,207,0.5853122312077295,0.7521304531543036,-1.3197154714881623,19.322840108504007,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_5,overall,1893,0.33347556939725304,0.4442560377831772,0.6565340670994322,39.9070668285802,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_5,low_5,104,0.4906704407596154,0.5942111355660915,-12.508651455112245,327.8241247630606,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_5,middle_90,1684,0.3034022072862233,0.39324867062261976,0.5115537970952451,23.752410902225364,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,43,target_bin_5,high_5,105,0.6600972377142857,0.8533774139531024,-2.6411263436514276,19.306120834909116,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_10,overall,1893,0.3378145813787639,0.44302397290865353,0.6531561992675027,43.50237208020714,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_10,low_10,210,0.4340190800476191,0.5020633631463155,-4.538792772755214,216.76241241543673,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_10,middle_80,1495,0.2848963105953177,0.36981950257790347,0.2924979526272783,21.99517784325978,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_10,high_10,188,0.6511649542553191,0.7791822659298588,-1.1743603087935277,20.995174813388456,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_5,overall,1893,0.3378145813787639,0.44302397290865353,0.6531561992675027,43.50237208020714,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_5,low_5,109,0.5118526668807339,0.5650427006881408,-8.415983691524668,360.36381081874185,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_5,middle_90,1682,0.3011787691200951,0.3909947938442766,0.4705710248322015,24.29341197798444,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,43,target_bin_5,high_5,102,0.7559644333333333,0.8833968891074085,-3.081139979060964,21.655059035484413,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed43.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_10,overall,1893,0.33472061541732695,0.44686901025808623,0.6524818707993196,39.98455098812529,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_10,low_10,195,0.4281862252564103,0.524138458349518,-6.827956908151344,204.319430744168,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_10,middle_80,1491,0.28698322391683434,0.37055169120190107,0.3440017517078776,21.558227680653548,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_10,high_10,207,0.5905208898550725,0.7604953705184809,-1.3716004376630289,19.487044990657452,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_5,overall,1893,0.33472061541732695,0.44686901025808623,0.6524818707993196,39.98455098812529,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_5,low_5,104,0.4907586094711538,0.5940653727078877,-12.502024793244711,328.9874484224046,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_5,middle_90,1684,0.3045052149643705,0.39523916856325453,0.5065965685286316,23.763137777955006,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,random_iid,B2000,44,target_bin_5,high_5,105,0.6647661676190476,0.8632683853947102,-2.7260195825068063,19.399449156032748,outputs/runs/predictions/random_iid_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_10,overall,1893,0.3373883620602218,0.44264026121811545,0.6537567554188769,43.50446145422467,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_10,low_10,210,0.43179810885714287,0.49974567182616036,-4.487772991366497,217.29850033947605,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_10,middle_80,1495,0.2841317202140468,0.3680126803137343,0.2993943314344537,21.899320013707705,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
descriptor_xgb_expanded,descriptor_baseline,element_set,B2000,44,target_bin_10,high_10,188,0.6554342808510639,0.7854285031227755,-1.209361125628773,21.179665112044226,outputs/runs/predictions/element_set_descriptor_xgb_expanded_B2000_seed44.csv,/home/arutamonofu/dev/study/nnchem/outputs/summary/results.csv
