epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
45,43561,,,,0.15788082778453827,0.20022699236869812,0.02136671356856823
45,43561,0.12809091806411743,0.1600668877363205,0.013341531157493591,,,
46,44508,,,,0.15762470662593842,0.2000328004360199,0.021321836858987808
46,44508,0.12781281769275665,0.15985848009586334,0.013295366428792477,,,
47,45455,,,,0.15772314369678497,0.20007358491420746,0.021332822740077972
47,45455,0.12771834433078766,0.15961593389511108,0.01326702069491148,,,
48,46402,,,,0.1576969474554062,0.20004481077194214,0.021329481154680252
48,46402,0.1276439130306244,0.15954290330410004,0.013244218192994595,,,
49,47349,,,,0.15769554674625397,0.20004431903362274,0.021329199895262718
49,47349,0.1275612860918045,0.15960463881492615,0.013230245560407639,,,
50,48296,,,,0.15769554674625397,0.20004431903362274,0.021329199895262718
50,48296,0.12753678858280182,0.1594434678554535,0.013225311413407326,,,
51,49243,,,,0.15769624710083008,0.2000463306903839,0.02132977917790413
51,49243,0.12755578756332397,0.15933501720428467,0.01323010865598917,,,
52,50190,,,,0.15769851207733154,0.20003008842468262,0.021327322348952293
52,50190,0.12760114669799805,0.15983586013317108,0.013241151347756386,,,
53,51137,,,,0.15770374238491058,0.20006951689720154,0.021337108686566353
53,51137,0.12772880494594574,0.15966247022151947,0.01326080597937107,,,
54,52084,,,,0.15791842341423035,0.20028607547283173,0.021396318450570107
54,52084,0.1277763992547989,0.15976475179195404,0.013280665501952171,,,
55,53031,,,,0.15753424167633057,0.20004978775978088,0.02130371704697609
55,53031,0.12790749967098236,0.159669429063797,0.013299791142344475,,,
56,53978,,,,0.1577981859445572,0.20030122995376587,0.02139328420162201
56,53978,0.1280984729528427,0.16008245944976807,0.013334251940250397,,,
57,54925,,,,0.15739485621452332,0.1998528689146042,0.021279098466038704
57,54925,0.12814410030841827,0.16048724949359894,0.013353321701288223,,,
58,55872,,,,0.15755252540111542,0.20007476210594177,0.021344101056456566
58,55872,0.12832899391651154,0.16061237454414368,0.013419336639344692,,,
59,56819,,,,0.15690071880817413,0.19945910573005676,0.0211884044110775
59,56819,0.1285029947757721,0.16061146557331085,0.013420232571661472,,,
60,57766,,,,0.15741540491580963,0.20000417530536652,0.0213184654712677
60,57766,0.12865540385246277,0.1607833206653595,0.013454573228955269,,,
61,58713,,,,0.1582532525062561,0.2006845772266388,0.021482422947883606
61,58713,0.12909036874771118,0.16144995391368866,0.013537582941353321,,,
62,59660,,,,0.15760751068592072,0.20016108453273773,0.021350089460611343
62,59660,0.12899120151996613,0.16113612055778503,0.013532711192965508,,,
63,60607,,,,0.15841662883758545,0.20124995708465576,0.021563349291682243
63,60607,0.12938708066940308,0.16169938445091248,0.013600002974271774,,,
64,61554,,,,0.15850991010665894,0.20098991692066193,0.02150769904255867
64,61554,0.12935735285282135,0.1617443710565567,0.013609208166599274,,,
65,62501,,,,0.16020189225673676,0.20229437947273254,0.021836018189787865
65,62501,0.12942196428775787,0.16186699271202087,0.013607914559543133,,,
66,63448,,,,0.15847738087177277,0.200944721698761,0.021496469154953957
66,63448,0.12971431016921997,0.16218237578868866,0.013704989105463028,,,
67,64395,,,,0.15710896253585815,0.20044668018817902,0.021402331069111824
67,64395,0.12980534136295319,0.1622791439294815,0.013710279017686844,,,
68,65342,,,,0.1579710841178894,0.2004498392343521,0.021416397765278816
68,65342,0.1303488314151764,0.1627693772315979,0.013790222816169262,,,
69,66289,,,,0.15776069462299347,0.20065391063690186,0.021514130756258965
69,66289,0.12986446917057037,0.16241538524627686,0.013745257630944252,,,
