epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
25,779,0.1812877357006073,0.23014383018016815,0.056264493614435196,,,
26,809,,,,0.17523923516273499,0.22451922297477722,0.053290899842977524
26,809,0.17796900868415833,0.22711820900440216,0.05478772893548012,,,
27,839,,,,0.17258919775485992,0.2212379276752472,0.051805172115564346
27,839,0.17541880905628204,0.2247420698404312,0.053255096077919006,,,
28,869,,,,0.1697186827659607,0.2181699424982071,0.050446633249521255
28,869,0.1726933866739273,0.2195884883403778,0.051878031343221664,,,
29,899,,,,0.16704925894737244,0.214945986866951,0.04908696562051773
29,899,0.16979140043258667,0.2193966656923294,0.05051077529788017,,,
30,929,,,,0.16458363831043243,0.2120497077703476,0.04778042435646057
30,929,0.16725949943065643,0.21416354179382324,0.049157511442899704,,,
31,959,,,,0.16172854602336884,0.20928999781608582,0.046638015657663345
31,959,0.16444599628448486,0.2106926292181015,0.04791437089443207,,,
32,989,,,,0.15938501060009003,0.20643745362758636,0.04541008919477463
32,989,0.162144735455513,0.21039898693561554,0.0467127189040184,,,
33,1019,,,,0.15695878863334656,0.20367291569709778,0.04422551766037941
33,1019,0.15936285257339478,0.20433983206748962,0.045429762452840805,,,
34,1049,,,,0.15442201495170593,0.20092828571796417,0.043107274919748306
34,1049,0.15692627429962158,0.20344975590705872,0.04421629384160042,,,
35,1079,,,,0.15208086371421814,0.19821512699127197,0.042035918682813644
35,1079,0.15481877326965332,0.20107054710388184,0.04316915571689606,,,
36,1109,,,,0.14981043338775635,0.1955868899822235,0.0409933440387249
36,1109,0.15216557681560516,0.19917607307434082,0.04219163954257965,,,
37,1139,,,,0.14753539860248566,0.1929737776517868,0.03998015075922012
37,1139,0.14978070557117462,0.1956961303949356,0.040982235223054886,,,
38,1169,,,,0.14503715932369232,0.1904808133840561,0.03899528831243515
38,1169,0.14805664122104645,0.19139103591442108,0.04014091566205025,,,
39,1199,,,,0.14316792786121368,0.18803341686725616,0.03801459074020386
39,1199,0.1456022709608078,0.19221828877925873,0.03908156976103783,,,
40,1229,,,,0.1411752551794052,0.18561604619026184,0.037108682096004486
40,1229,0.14323009550571442,0.18938183784484863,0.03805124759674072,,,
41,1259,,,,0.13904930651187897,0.18320684134960175,0.03621722757816315
41,1259,0.14139673113822937,0.18522489070892334,0.03715745732188225,,,
42,1289,,,,0.13671480119228363,0.18079687654972076,0.0352991558611393
42,1289,0.1394539475440979,0.1847614049911499,0.036350905895233154,,,
43,1319,,,,0.13476191461086273,0.17853814363479614,0.0344361811876297
43,1319,0.1374349296092987,0.17951615154743195,0.03549943119287491,,,
44,1349,,,,0.13300837576389313,0.17620842158794403,0.033600594848394394
44,1349,0.13518178462982178,0.1795736849308014,0.034517157822847366,,,
45,1379,,,,0.13111257553100586,0.17408791184425354,0.03281299024820328
45,1379,0.13342131674289703,0.17642177641391754,0.03370748832821846,,,
46,1409,,,,0.12928596138954163,0.17180444300174713,0.03197358176112175
46,1409,0.1314602494239807,0.1761023998260498,0.03289716690778732,,,
47,1439,,,,0.1271771788597107,0.16945628821849823,0.0311901792883873
47,1439,0.12941627204418182,0.1720811128616333,0.0320841521024704,,,
48,1469,,,,0.12597426772117615,0.1676526516675949,0.030499860644340515
48,1469,0.12771528959274292,0.16844584047794342,0.03134683519601822,,,
49,1499,,,,0.12401730567216873,0.16540604829788208,0.02975323423743248
49,1499,0.12600523233413696,0.16791291534900665,0.030592670664191246,,,
