epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
46,1503,,,,0.13991868495941162,0.177700012922287,0.01643085666000843
46,1503,0.14008472859859467,0.17796571552753448,0.016466008499264717,,,
47,1535,,,,0.13989104330539703,0.1776534914970398,0.016421932727098465
47,1535,0.1400032490491867,0.17723476886749268,0.016443759202957153,,,
48,1567,,,,0.13985475897789001,0.17763152718544006,0.016417639330029488
48,1567,0.13991554081439972,0.1775493621826172,0.016429638490080833,,,
49,1599,,,,0.13985224068164825,0.17762653529644012,0.01641666330397129
49,1599,0.13986040651798248,0.17736156284809113,0.01641891896724701,,,
50,1631,,,,0.13985224068164825,0.17762653529644012,0.01641666330397129
50,1631,0.13985222578048706,0.1762869954109192,0.016416670754551888,,,
51,1663,,,,0.139844611287117,0.17762169241905212,0.01641569472849369
51,1663,0.1398574411869049,0.17708028852939606,0.016418060287833214,,,
52,1695,,,,0.13982929289340973,0.17759884893894196,0.01641157828271389
52,1695,0.13986656069755554,0.17704202234745026,0.016420254483819008,,,
53,1727,,,,0.13979347050189972,0.1775495857000351,0.01640263944864273
53,1727,0.1399100422859192,0.17658381164073944,0.016424430534243584,,,
54,1759,,,,0.13971884548664093,0.1774672120809555,0.01638605445623398
54,1759,0.13991284370422363,0.17688250541687012,0.01642710715532303,,,
55,1791,,,,0.13963039219379425,0.1773259937763214,0.01635950431227684
55,1791,0.13983575999736786,0.1770593374967575,0.016408655792474747,,,
56,1823,,,,0.13947732746601105,0.1771383136510849,0.01632448472082615
56,1823,0.1398947834968567,0.17798815667629242,0.016398096457123756,,,
57,1855,,,,0.13930347561836243,0.1769101321697235,0.01627921126782894
57,1855,0.13979622721672058,0.17681556940078735,0.016384990885853767,,,
58,1887,,,,0.13899323344230652,0.17654195427894592,0.016208305954933167
58,1887,0.13983704149723053,0.17712418735027313,0.016368089243769646,,,
59,1919,,,,0.13885599374771118,0.17615418136119843,0.016137266531586647
59,1919,0.13962073624134064,0.176303893327713,0.01630670577287674,,,
60,1951,,,,0.1385076642036438,0.1756184846162796,0.016040951013565063
60,1951,0.13938412070274353,0.17624938488006592,0.016243278980255127,,,
61,1983,,,,0.13779319822788239,0.17493495345115662,0.01591956429183483
61,1983,0.1392035335302353,0.1768173724412918,0.016210297122597694,,,
62,2015,,,,0.13699044287204742,0.17422457039356232,0.015781482681632042
62,2015,0.13881854712963104,0.1764388531446457,0.01613752357661724,,,
63,2047,,,,0.13635244965553284,0.17335671186447144,0.01562574692070484
63,2047,0.1380472034215927,0.17469049990177155,0.015969298779964447,,,
64,2079,,,,0.13582934439182281,0.17258314788341522,0.015482140704989433
64,2079,0.1375950276851654,0.17364124953746796,0.015852998942136765,,,
65,2111,,,,0.13452379405498505,0.17122919857501984,0.015239094384014606
65,2111,0.1371934860944748,0.17512363195419312,0.015761492773890495,,,
66,2143,,,,0.13376641273498535,0.17012643814086914,0.015040227212011814
66,2143,0.13611477613449097,0.1716485172510147,0.015517603605985641,,,
67,2175,,,,0.13266333937644958,0.16871848702430725,0.01478292141109705
67,2175,0.1347855180501938,0.17082737386226654,0.015255426988005638,,,
68,2207,,,,0.13151134550571442,0.16758564114570618,0.014599031768739223
68,2207,0.13515891134738922,0.1689438819885254,0.015152527950704098,,,
69,2239,,,,0.13066314160823822,0.16596567630767822,0.01432165876030922
69,2239,0.13380815088748932,0.17038284242153168,0.015125966630876064,,,
70,2271,,,,0.1283709853887558,0.1638563573360443,0.013942375779151917
70,2271,0.1313948780298233,0.1676703542470932,0.014592585153877735,,,
71,2303,,,,0.12719936668872833,0.16223262250423431,0.013659337535500526
71,2303,0.1316344439983368,0.16817553341388702,0.014474080875515938,,,
72,2335,,,,0.1258116066455841,0.16011057794094086,0.013318697921931744
72,2335,0.12901617586612701,0.16393645107746124,0.013964521698653698,,,
73,2367,,,,0.12323103845119476,0.15762007236480713,0.01291855238378048
73,2367,0.1269337683916092,0.16222183406352997,0.013705405406653881,,,
74,2399,,,,0.12290840595960617,0.15638791024684906,0.012668848037719727
74,2399,0.12714748084545135,0.16185764968395233,0.013604800216853619,,,
75,2431,,,,0.12218401581048965,0.1545560508966446,0.012377417646348476
75,2431,0.1258295625448227,0.15801310539245605,0.013252018019557,,,
76,2463,,,,0.11967689543962479,0.15267226099967957,0.012093261815607548
76,2463,0.1252669394016266,0.15635505318641663,0.013045530766248703,,,
77,2495,,,,0.11533937603235245,0.1484500616788864,0.011434834450483322
77,2495,0.12234234809875488,0.15692348778247833,0.012634552083909512,,,
78,2527,,,,0.11370910704135895,0.14605291187763214,0.011046821251511574
78,2527,0.11858724802732468,0.15257681906223297,0.012041923590004444,,,
79,2559,,,,0.11085239052772522,0.14341866970062256,0.010661550797522068
79,2559,0.1173723116517067,0.14910456538200378,0.011592298746109009,,,
80,2591,,,,0.11023401468992233,0.14179517328739166,0.010435136966407299
80,2591,0.11477010697126389,0.14772281050682068,0.011295211501419544,,,
81,2623,,,,0.11031091958284378,0.14286485314369202,0.010564891621470451
81,2623,0.11282375454902649,0.1448182910680771,0.010977779515087605,,,
82,2655,,,,0.106507308781147,0.13782629370689392,0.009837033227086067
82,2655,0.1114455908536911,0.142181858420372,0.010573036037385464,,,
83,2687,,,,0.10323464870452881,0.13358013331890106,0.009214609861373901
83,2687,0.1103961169719696,0.13958513736724854,0.010365057736635208,,,
84,2719,,,,0.10221533477306366,0.13235892355442047,0.009056164883077145
84,2719,0.10715563595294952,0.137583926320076,0.009893814101815224,,,
85,2751,,,,0.10328053683042526,0.13145127892494202,0.008959106169641018
85,2751,0.11092721670866013,0.14127114415168762,0.01029734406620264,,,
86,2783,,,,0.09950287640094757,0.1301795244216919,0.008737566880881786
86,2783,0.11030039936304092,0.1386810690164566,0.010069360956549644,,,
87,2815,,,,0.09424632042646408,0.12330490350723267,0.007883626036345959
87,2815,0.10143430531024933,0.13019487261772156,0.008867714554071426,,,
88,2847,,,,0.09204033762216568,0.11987315863370895,0.007428527344018221
88,2847,0.09722226858139038,0.12714801728725433,0.00840758066624403,,,
89,2879,,,,0.09273438155651093,0.12103186547756195,0.007616654969751835
89,2879,0.09773727506399155,0.12500914931297302,0.008270248770713806,,,
90,2911,,,,0.08866860717535019,0.11597223579883575,0.0069865998812019825
90,2911,0.09563099592924118,0.12401370704174042,0.007978936657309532,,,
91,2943,,,,0.08994528651237488,0.11593708395957947,0.006996906362473965
91,2943,0.09421757608652115,0.12099499255418777,0.007543515879660845,,,
92,2975,,,,0.09086836874485016,0.1166863888502121,0.007080317474901676
92,2975,0.09115113317966461,0.11871692538261414,0.007320471573621035,,,
93,3007,,,,0.08709616959095001,0.11233648657798767,0.006522359326481819
93,3007,0.09618774056434631,0.12068520486354828,0.007645456586033106,,,
94,3039,,,,0.08722159266471863,0.11184670776128769,0.00651817861944437
94,3039,0.08954240381717682,0.11479891091585159,0.006912050303071737,,,
95,3071,,,,0.0812353640794754,0.10517193377017975,0.0057769217528402805
95,3071,0.08522772789001465,0.10912176966667175,0.00624479353427887,,,
96,3103,,,,0.0785784050822258,0.10216344147920609,0.005420098081231117
96,3103,0.08136935532093048,0.10785214602947235,0.006069436203688383,,,
97,3135,,,,0.07894359529018402,0.10246730595827103,0.005469667259603739
97,3135,0.08470585942268372,0.1093859151005745,0.006248476915061474,,,
98,3167,,,,0.07250908017158508,0.09561306238174438,0.004781905096024275
98,3167,0.08115647733211517,0.10428294539451599,0.005651659797877073,,,
99,3199,,,,0.07101285457611084,0.09309098869562149,0.004564701113849878
99,3199,0.07856794446706772,0.10170982778072357,0.005401346832513809,,,
