epoch,step,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
45,43561,,,,0.15694119036197662,0.198051318526268,0.020455334335565567
45,43561,0.12645971775054932,0.15838612616062164,0.013066023588180542,,,
46,44508,,,,0.15719084441661835,0.19826439023017883,0.02048637345433235
46,44508,0.12628506124019623,0.1582481861114502,0.013042101636528969,,,
47,45455,,,,0.1571030467748642,0.1981848031282425,0.02047087252140045
47,45455,0.12616302073001862,0.1580761969089508,0.013008450157940388,,,
48,46402,,,,0.1570572406053543,0.19813047349452972,0.020461831241846085
48,46402,0.12605822086334229,0.1578725129365921,0.012986482121050358,,,
49,47349,,,,0.15705884993076324,0.19813650846481323,0.020462587475776672
49,47349,0.12598301470279694,0.15774023532867432,0.012971479445695877,,,
50,48296,,,,0.15705884993076324,0.19813650846481323,0.020462587475776672
50,48296,0.12596319615840912,0.15772511065006256,0.012966416776180267,,,
51,49243,,,,0.15705740451812744,0.1981346607208252,0.02046189084649086
51,49243,0.12598882615566254,0.15785758197307587,0.012970855459570885,,,
52,50190,,,,0.15705488622188568,0.19811365008354187,0.020457753911614418
52,50190,0.1260434240102768,0.15804840624332428,0.012983408756554127,,,
53,51137,,,,0.1571420580148697,0.1981973499059677,0.02047101780772209
53,51137,0.1261432021856308,0.15804705023765564,0.012999816797673702,,,
54,52084,,,,0.1569124162197113,0.1979876309633255,0.02043556608259678
54,52084,0.12624672055244446,0.15807630121707916,0.013020841404795647,,,
55,53031,,,,0.1571362167596817,0.1981978565454483,0.020487414672970772
55,53031,0.126439169049263,0.15839385986328125,0.013053422793745995,,,
56,53978,,,,0.1569909006357193,0.197893425822258,0.02042783424258232
56,53978,0.1265222430229187,0.1583414375782013,0.013080214150249958,,,
57,54925,,,,0.1570783108472824,0.19808915257453918,0.020459359511733055
57,54925,0.1266750991344452,0.15875615179538727,0.013121623545885086,,,
58,55872,,,,0.15761983394622803,0.19863244891166687,0.020535580813884735
58,55872,0.12676554918289185,0.15887552499771118,0.013148528523743153,,,
59,56819,,,,0.15685735642910004,0.19794128835201263,0.020414259284734726
59,56819,0.12706033885478973,0.1592589169740677,0.013206826522946358,,,
60,57766,,,,0.15719079971313477,0.1978432685136795,0.020419610664248466
60,57766,0.1271256059408188,0.15931279957294464,0.013227482326328754,,,
61,58713,,,,0.1570889949798584,0.19816938042640686,0.0204647034406662
61,58713,0.1275150626897812,0.15987734496593475,0.013284478336572647,,,
62,59660,,,,0.15681207180023193,0.19819684326648712,0.02045765332877636
62,59660,0.12739647924900055,0.15986987948417664,0.013285701163113117,,,
63,60607,,,,0.157212033867836,0.1986064463853836,0.020570270717144012
63,60607,0.12784014642238617,0.16004620492458344,0.013347125612199306,,,
64,61554,,,,0.1582811325788498,0.19898487627506256,0.020595962181687355
64,61554,0.12808138132095337,0.16046413779258728,0.013381509110331535,,,
65,62501,,,,0.15823861956596375,0.1991754174232483,0.020628392696380615
65,62501,0.128035306930542,0.16025201976299286,0.013391518965363503,,,
66,63448,,,,0.15741576254367828,0.19871662557125092,0.020613064989447594
66,63448,0.1283610314130783,0.16040773689746857,0.013427181169390678,,,
67,64395,,,,0.1592244952917099,0.20068557560443878,0.02096482180058956
67,64395,0.12818913161754608,0.16057290136814117,0.013418691232800484,,,
68,65342,,,,0.157464399933815,0.19916591048240662,0.020707646384835243
68,65342,0.12825776636600494,0.16103756427764893,0.013466957025229931,,,
69,66289,,,,0.15699419379234314,0.19836382567882538,0.020432908087968826
69,66289,0.12859772145748138,0.16117478907108307,0.01351386122405529,,,
70,67236,,,,0.15697689354419708,0.19824448227882385,0.02048742026090622
70,67236,0.12873737514019012,0.16170205175876617,0.01359283085912466,,,
71,68183,,,,0.15786077082157135,0.20028363168239594,0.020950842648744583
71,68183,0.12861214578151703,0.16102522611618042,0.013507059775292873,,,
72,69130,,,,0.160881906747818,0.20198075473308563,0.021191788837313652
72,69130,0.12908591330051422,0.16140049695968628,0.013588858768343925,,,
